step,t_sec,timestamp,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
1105,110.5,2026-04-22T02:44:26.437096+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1105,110.5,2026-04-22T02:44:26.437096+00:00,0x18F189A0,126,0,6,0,0,0,0,0,1,,FORWARD,normal
1105,110.5,2026-04-22T02:44:26.437096+00:00,0x18F190A0,131,3,2,1,224,0,0,0,1,,FORWARD,normal
1106,110.6,2026-04-22T02:44:26.437355+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1106,110.6,2026-04-22T02:44:26.437355+00:00,0x18F182A0,10,31,120,126,0,0,0,0,1,,FORWARD,normal
1106,110.6,2026-04-22T02:44:26.437355+00:00,0x18F183A0,144,1,150,0,223,5,132,3,1,,FORWARD,normal
1106,110.6,2026-04-22T02:44:26.437355+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1106,110.6,2026-04-22T02:44:26.437355+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1106,110.6,2026-04-22T02:44:26.437355+00:00,0x18F189A0,131,0,6,0,0,0,0,0,1,,FORWARD,normal
1106,110.6,2026-04-22T02:44:26.437355+00:00,0x18F190A0,132,3,2,1,225,0,0,0,1,,FORWARD,normal
1107,110.7,2026-04-22T02:44:26.437526+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1107,110.7,2026-04-22T02:44:26.437526+00:00,0x18F182A0,10,32,120,126,0,0,0,0,1,,FORWARD,normal
1107,110.7,2026-04-22T02:44:26.437526+00:00,0x18F183A0,144,1,150,0,213,5,131,3,1,,FORWARD,normal
1107,110.7,2026-04-22T02:44:26.437526+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1107,110.7,2026-04-22T02:44:26.437526+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1107,110.7,2026-04-22T02:44:26.437526+00:00,0x18F189A0,131,0,6,0,0,0,0,0,1,,FORWARD,normal
1107,110.7,2026-04-22T02:44:26.437526+00:00,0x18F190A0,131,3,2,1,223,0,0,0,1,,FORWARD,normal
1108,110.8,2026-04-22T02:44:26.437733+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1108,110.8,2026-04-22T02:44:26.437733+00:00,0x18F182A0,12,34,120,126,0,0,0,0,1,,FORWARD,normal
1108,110.8,2026-04-22T02:44:26.437733+00:00,0x18F183A0,144,1,150,0,237,5,133,3,1,,FORWARD,normal
1108,110.8,2026-04-22T02:44:26.437733+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1108,110.8,2026-04-22T02:44:26.437733+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1108,110.8,2026-04-22T02:44:26.437733+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1108,110.8,2026-04-22T02:44:26.437733+00:00,0x18F190A0,133,3,2,1,223,0,0,0,1,,FORWARD,normal
1109,110.9,2026-04-22T02:44:26.437900+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1109,110.9,2026-04-22T02:44:26.437900+00:00,0x18F182A0,12,34,117,126,0,0,0,0,1,,FORWARD,normal
1109,110.9,2026-04-22T02:44:26.437900+00:00,0x18F183A0,144,1,149,0,237,5,131,3,1,,FORWARD,normal
1109,110.9,2026-04-22T02:44:26.437900+00:00,0x18F184A0,123,101,53,48,64,38,68,58,1,,FORWARD,normal
1109,110.9,2026-04-22T02:44:26.437900+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1109,110.9,2026-04-22T02:44:26.437900+00:00,0x18F189A0,131,0,6,0,0,0,0,0,1,,FORWARD,normal
1109,110.9,2026-04-22T02:44:26.437900+00:00,0x18F190A0,131,3,2,1,226,0,0,0,1,,FORWARD,normal
1110,111.0,2026-04-22T02:44:26.438059+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1110,111.0,2026-04-22T02:44:26.438059+00:00,0x18F182A0,10,32,118,126,0,0,0,0,1,,FORWARD,normal
1110,111.0,2026-04-22T02:44:26.438059+00:00,0x18F183A0,144,1,150,0,248,5,131,3,1,,FORWARD,normal
1110,111.0,2026-04-22T02:44:26.438059+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1110,111.0,2026-04-22T02:44:26.438059+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1110,111.0,2026-04-22T02:44:26.438059+00:00,0x18F189A0,135,0,6,0,0,0,0,0,1,,FORWARD,normal
1110,111.0,2026-04-22T02:44:26.438059+00:00,0x18F190A0,131,3,2,1,226,0,0,0,1,,FORWARD,normal
1111,111.1,2026-04-22T02:44:26.440599+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1111,111.1,2026-04-22T02:44:26.440599+00:00,0x18F182A0,10,34,119,126,0,0,0,0,1,,FORWARD,normal
1111,111.1,2026-04-22T02:44:26.440599+00:00,0x18F183A0,144,1,150,0,204,5,135,3,1,,FORWARD,normal
1111,111.1,2026-04-22T02:44:26.440599+00:00,0x18F184A0,123,101,53,48,64,38,68,58,1,,FORWARD,normal
1111,111.1,2026-04-22T02:44:26.440599+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1111,111.1,2026-04-22T02:44:26.440599+00:00,0x18F189A0,134,0,6,0,0,0,0,0,1,,FORWARD,normal
1111,111.1,2026-04-22T02:44:26.440599+00:00,0x18F190A0,135,3,2,1,226,0,0,0,1,,FORWARD,normal
1112,111.2,2026-04-22T02:44:26.440823+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1112,111.2,2026-04-22T02:44:26.440823+00:00,0x18F182A0,10,31,118,126,0,0,0,0,1,,FORWARD,normal
1112,111.2,2026-04-22T02:44:26.440823+00:00,0x18F183A0,144,1,150,0,233,5,133,3,1,,FORWARD,normal
1112,111.2,2026-04-22T02:44:26.440823+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1112,111.2,2026-04-22T02:44:26.440823+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1112,111.2,2026-04-22T02:44:26.440823+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1112,111.2,2026-04-22T02:44:26.440823+00:00,0x18F190A0,133,3,2,1,226,0,0,0,1,,FORWARD,normal
1113,111.3,2026-04-22T02:44:26.441006+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1113,111.3,2026-04-22T02:44:26.441006+00:00,0x18F182A0,10,33,120,126,0,0,0,0,1,,FORWARD,normal
1113,111.3,2026-04-22T02:44:26.441006+00:00,0x18F183A0,144,1,151,0,225,5,135,3,1,,FORWARD,normal
1113,111.3,2026-04-22T02:44:26.441006+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1113,111.3,2026-04-22T02:44:26.441006+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1113,111.3,2026-04-22T02:44:26.441006+00:00,0x18F189A0,129,0,6,0,0,0,0,0,1,,FORWARD,normal
1113,111.3,2026-04-22T02:44:26.441006+00:00,0x18F190A0,135,3,2,1,226,0,0,0,1,,FORWARD,normal
1114,111.4,2026-04-22T02:44:26.441173+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1114,111.4,2026-04-22T02:44:26.441173+00:00,0x18F182A0,10,31,119,126,0,0,0,0,1,,FORWARD,normal
1114,111.4,2026-04-22T02:44:26.441173+00:00,0x18F183A0,144,1,149,0,222,5,133,3,1,,FORWARD,normal
1114,111.4,2026-04-22T02:44:26.441173+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1114,111.4,2026-04-22T02:44:26.441173+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1114,111.4,2026-04-22T02:44:26.441173+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1114,111.4,2026-04-22T02:44:26.441173+00:00,0x18F190A0,133,3,2,1,225,0,0,0,1,,FORWARD,normal
1115,111.5,2026-04-22T02:44:26.441334+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1115,111.5,2026-04-22T02:44:26.441334+00:00,0x18F182A0,10,32,120,126,0,0,0,0,1,,FORWARD,normal
1115,111.5,2026-04-22T02:44:26.441334+00:00,0x18F183A0,144,1,150,0,234,5,133,3,1,,FORWARD,normal
1115,111.5,2026-04-22T02:44:26.441334+00:00,0x18F184A0,123,101,53,48,64,37,68,58,1,,FORWARD,normal
1115,111.5,2026-04-22T02:44:26.441334+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1115,111.5,2026-04-22T02:44:26.441334+00:00,0x18F189A0,132,0,6,0,0,0,0,0,1,,FORWARD,normal
1115,111.5,2026-04-22T02:44:26.441334+00:00,0x18F190A0,133,3,2,1,225,0,0,0,1,,FORWARD,normal
1116,111.6,2026-04-22T02:44:26.441508+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1116,111.6,2026-04-22T02:44:26.441508+00:00,0x18F182A0,9,33,119,126,0,0,0,0,1,,FORWARD,normal
1116,111.6,2026-04-22T02:44:26.441508+00:00,0x18F183A0,144,1,150,0,225,5,134,3,1,,FORWARD,normal
1116,111.6,2026-04-22T02:44:26.441508+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1116,111.6,2026-04-22T02:44:26.441508+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1116,111.6,2026-04-22T02:44:26.441508+00:00,0x18F189A0,133,0,6,0,0,0,0,0,1,,FORWARD,normal
1116,111.6,2026-04-22T02:44:26.441508+00:00,0x18F190A0,134,3,2,1,225,0,0,0,1,,FORWARD,normal
1117,111.7,2026-04-22T02:44:26.441704+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1117,111.7,2026-04-22T02:44:26.441704+00:00,0x18F182A0,10,32,118,126,0,0,0,0,1,,FORWARD,normal
1117,111.7,2026-04-22T02:44:26.441704+00:00,0x18F183A0,144,1,149,0,223,5,133,3,1,,FORWARD,normal
1117,111.7,2026-04-22T02:44:26.441704+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1117,111.7,2026-04-22T02:44:26.441704+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1117,111.7,2026-04-22T02:44:26.441704+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1117,111.7,2026-04-22T02:44:26.441704+00:00,0x18F190A0,133,3,2,1,223,0,0,0,1,,FORWARD,normal
1118,111.8,2026-04-22T02:44:26.441867+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1118,111.8,2026-04-22T02:44:26.441867+00:00,0x18F182A0,10,31,119,126,0,0,0,0,1,,FORWARD,normal
1118,111.8,2026-04-22T02:44:26.441867+00:00,0x18F183A0,144,1,150,0,245,5,135,3,1,,FORWARD,normal
1118,111.8,2026-04-22T02:44:26.441867+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1118,111.8,2026-04-22T02:44:26.441867+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1118,111.8,2026-04-22T02:44:26.441867+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1118,111.8,2026-04-22T02:44:26.441867+00:00,0x18F190A0,135,3,2,1,224,0,0,0,1,,FORWARD,normal
1119,111.9,2026-04-22T02:44:26.442097+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1119,111.9,2026-04-22T02:44:26.442097+00:00,0x18F182A0,11,29,117,126,0,0,0,0,1,,FORWARD,normal
1119,111.9,2026-04-22T02:44:26.442097+00:00,0x18F183A0,144,1,149,0,219,5,130,3,1,,FORWARD,normal
1119,111.9,2026-04-22T02:44:26.442097+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1119,111.9,2026-04-22T02:44:26.442097+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1119,111.9,2026-04-22T02:44:26.442097+00:00,0x18F189A0,124,0,6,0,0,0,0,0,1,,FORWARD,normal
1119,111.9,2026-04-22T02:44:26.442097+00:00,0x18F190A0,130,3,2,1,225,0,0,0,1,,FORWARD,normal
1120,112.0,2026-04-22T02:44:26.442256+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1120,112.0,2026-04-22T02:44:26.442256+00:00,0x18F182A0,10,32,118,126,0,0,0,0,1,,FORWARD,normal
1120,112.0,2026-04-22T02:44:26.442256+00:00,0x18F183A0,144,1,151,0,216,5,130,3,1,,FORWARD,normal
1120,112.0,2026-04-22T02:44:26.442256+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1120,112.0,2026-04-22T02:44:26.442256+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1120,112.0,2026-04-22T02:44:26.442256+00:00,0x18F189A0,127,0,6,0,0,0,0,0,1,,FORWARD,normal
1120,112.0,2026-04-22T02:44:26.442256+00:00,0x18F190A0,130,3,2,1,224,0,0,0,1,,FORWARD,normal
1121,112.1,2026-04-22T02:44:26.444750+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1121,112.1,2026-04-22T02:44:26.444750+00:00,0x18F182A0,11,33,119,126,0,0,0,0,1,,FORWARD,normal
1121,112.1,2026-04-22T02:44:26.444750+00:00,0x18F183A0,144,1,150,0,239,5,132,3,1,,FORWARD,normal
1121,112.1,2026-04-22T02:44:26.444750+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1121,112.1,2026-04-22T02:44:26.444750+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1121,112.1,2026-04-22T02:44:26.444750+00:00,0x18F189A0,134,0,6,0,0,0,0,0,1,,FORWARD,normal
1121,112.1,2026-04-22T02:44:26.444750+00:00,0x18F190A0,132,3,2,1,228,0,0,0,1,,FORWARD,normal
1122,112.2,2026-04-22T02:44:26.444986+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1122,112.2,2026-04-22T02:44:26.444986+00:00,0x18F182A0,10,33,119,126,0,0,0,0,1,,FORWARD,normal
1122,112.2,2026-04-22T02:44:26.444986+00:00,0x18F183A0,144,1,150,0,221,5,133,3,1,,FORWARD,normal
1122,112.2,2026-04-22T02:44:26.444986+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1122,112.2,2026-04-22T02:44:26.444986+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1122,112.2,2026-04-22T02:44:26.444986+00:00,0x18F189A0,129,0,6,0,0,0,0,0,1,,FORWARD,normal
1122,112.2,2026-04-22T02:44:26.444986+00:00,0x18F190A0,133,3,2,1,227,0,0,0,1,,FORWARD,normal
1123,112.3,2026-04-22T02:44:26.445232+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1123,112.3,2026-04-22T02:44:26.445232+00:00,0x18F182A0,10,31,120,126,0,0,0,0,1,,FORWARD,normal
1123,112.3,2026-04-22T02:44:26.445232+00:00,0x18F183A0,144,1,151,0,7,6,133,3,1,,FORWARD,normal
1123,112.3,2026-04-22T02:44:26.445232+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1123,112.3,2026-04-22T02:44:26.445232+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1123,112.3,2026-04-22T02:44:26.445232+00:00,0x18F189A0,132,0,6,0,0,0,0,0,1,,FORWARD,normal
1123,112.3,2026-04-22T02:44:26.445232+00:00,0x18F190A0,133,3,2,1,226,0,0,0,1,,FORWARD,normal
1124,112.4,2026-04-22T02:44:26.445433+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1124,112.4,2026-04-22T02:44:26.445433+00:00,0x18F182A0,8,31,118,126,0,0,0,0,1,,FORWARD,normal
1124,112.4,2026-04-22T02:44:26.445433+00:00,0x18F183A0,144,1,150,0,227,5,133,3,1,,FORWARD,normal
1124,112.4,2026-04-22T02:44:26.445433+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1124,112.4,2026-04-22T02:44:26.445433+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1124,112.4,2026-04-22T02:44:26.445433+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1124,112.4,2026-04-22T02:44:26.445433+00:00,0x18F190A0,133,3,2,1,224,0,0,0,1,,FORWARD,normal
1125,112.5,2026-04-22T02:44:26.445657+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1125,112.5,2026-04-22T02:44:26.445657+00:00,0x18F182A0,10,33,120,126,0,0,0,0,1,,FORWARD,normal
1125,112.5,2026-04-22T02:44:26.445657+00:00,0x18F183A0,144,1,150,0,230,5,134,3,1,,FORWARD,normal
1125,112.5,2026-04-22T02:44:26.445657+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1125,112.5,2026-04-22T02:44:26.445657+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1125,112.5,2026-04-22T02:44:26.445657+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1125,112.5,2026-04-22T02:44:26.445657+00:00,0x18F190A0,134,3,2,1,224,0,0,0,1,,FORWARD,normal
1126,112.6,2026-04-22T02:44:26.445851+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1126,112.6,2026-04-22T02:44:26.445851+00:00,0x18F182A0,9,31,118,126,0,0,0,0,1,,FORWARD,normal
1126,112.6,2026-04-22T02:44:26.445851+00:00,0x18F183A0,144,1,151,0,237,5,134,3,1,,FORWARD,normal
1126,112.6,2026-04-22T02:44:26.445851+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1126,112.6,2026-04-22T02:44:26.445851+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1126,112.6,2026-04-22T02:44:26.445851+00:00,0x18F189A0,126,0,6,0,0,0,0,0,1,,FORWARD,normal
1126,112.6,2026-04-22T02:44:26.445851+00:00,0x18F190A0,134,3,2,1,224,0,0,0,1,,FORWARD,normal
1127,112.7,2026-04-22T02:44:26.446029+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1127,112.7,2026-04-22T02:44:26.446029+00:00,0x18F182A0,10,32,118,126,0,0,0,0,1,,FORWARD,normal
1127,112.7,2026-04-22T02:44:26.446029+00:00,0x18F183A0,144,1,150,0,224,5,133,3,1,,FORWARD,normal
1127,112.7,2026-04-22T02:44:26.446029+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1127,112.7,2026-04-22T02:44:26.446029+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1127,112.7,2026-04-22T02:44:26.446029+00:00,0x18F189A0,127,0,6,0,0,0,0,0,1,,FORWARD,normal
1127,112.7,2026-04-22T02:44:26.446029+00:00,0x18F190A0,133,3,2,1,224,0,0,0,1,,FORWARD,normal
1128,112.8,2026-04-22T02:44:26.446214+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1128,112.8,2026-04-22T02:44:26.446214+00:00,0x18F182A0,11,32,119,126,0,0,0,0,1,,FORWARD,normal
1128,112.8,2026-04-22T02:44:26.446214+00:00,0x18F183A0,144,1,150,0,221,5,131,3,1,,FORWARD,normal
1128,112.8,2026-04-22T02:44:26.446214+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1128,112.8,2026-04-22T02:44:26.446214+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1128,112.8,2026-04-22T02:44:26.446214+00:00,0x18F189A0,132,0,6,0,0,0,0,0,1,,FORWARD,normal
1128,112.8,2026-04-22T02:44:26.446214+00:00,0x18F190A0,131,3,2,1,226,0,0,0,1,,FORWARD,normal
1129,112.9,2026-04-22T02:44:26.446385+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1129,112.9,2026-04-22T02:44:26.446385+00:00,0x18F182A0,11,32,119,126,0,0,0,0,1,,FORWARD,normal
1129,112.9,2026-04-22T02:44:26.446385+00:00,0x18F183A0,144,1,149,0,215,5,132,3,1,,FORWARD,normal
1129,112.9,2026-04-22T02:44:26.446385+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1129,112.9,2026-04-22T02:44:26.446385+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1129,112.9,2026-04-22T02:44:26.446385+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1129,112.9,2026-04-22T02:44:26.446385+00:00,0x18F190A0,132,3,2,1,224,0,0,0,1,,FORWARD,normal
1130,113.0,2026-04-22T02:44:26.446547+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1130,113.0,2026-04-22T02:44:26.446547+00:00,0x18F182A0,10,33,119,126,0,0,0,0,1,,FORWARD,normal
1130,113.0,2026-04-22T02:44:26.446547+00:00,0x18F183A0,144,1,150,0,224,5,134,3,1,,FORWARD,normal
1130,113.0,2026-04-22T02:44:26.446547+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1130,113.0,2026-04-22T02:44:26.446547+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1130,113.0,2026-04-22T02:44:26.446547+00:00,0x18F189A0,127,0,6,0,0,0,0,0,1,,FORWARD,normal
1130,113.0,2026-04-22T02:44:26.446547+00:00,0x18F190A0,134,3,2,1,225,0,0,0,1,,FORWARD,normal
1131,113.1,2026-04-22T02:44:26.449211+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1131,113.1,2026-04-22T02:44:26.449211+00:00,0x18F182A0,10,32,119,126,0,0,0,0,1,,FORWARD,normal
1131,113.1,2026-04-22T02:44:26.449211+00:00,0x18F183A0,144,1,150,0,232,5,132,3,1,,FORWARD,normal
1131,113.1,2026-04-22T02:44:26.449211+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1131,113.1,2026-04-22T02:44:26.449211+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1131,113.1,2026-04-22T02:44:26.449211+00:00,0x18F189A0,132,0,6,0,0,0,0,0,1,,FORWARD,normal
1131,113.1,2026-04-22T02:44:26.449211+00:00,0x18F190A0,132,3,2,1,223,0,0,0,1,,FORWARD,normal
1132,113.2,2026-04-22T02:44:26.449425+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1132,113.2,2026-04-22T02:44:26.449425+00:00,0x18F182A0,11,34,119,126,0,0,0,0,1,,FORWARD,normal
1132,113.2,2026-04-22T02:44:26.449425+00:00,0x18F183A0,144,1,150,0,234,5,136,3,1,,FORWARD,normal
1132,113.2,2026-04-22T02:44:26.449425+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1132,113.2,2026-04-22T02:44:26.449425+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1132,113.2,2026-04-22T02:44:26.449425+00:00,0x18F189A0,127,0,6,0,0,0,0,0,1,,FORWARD,normal
1132,113.2,2026-04-22T02:44:26.449425+00:00,0x18F190A0,136,3,2,1,226,0,0,0,1,,FORWARD,normal
1133,113.3,2026-04-22T02:44:26.449642+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1133,113.3,2026-04-22T02:44:26.449642+00:00,0x18F182A0,10,34,118,126,0,0,0,0,1,,FORWARD,normal
1133,113.3,2026-04-22T02:44:26.449642+00:00,0x18F183A0,144,1,150,0,225,5,134,3,1,,FORWARD,normal
1133,113.3,2026-04-22T02:44:26.449642+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1133,113.3,2026-04-22T02:44:26.449642+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1133,113.3,2026-04-22T02:44:26.449642+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1133,113.3,2026-04-22T02:44:26.449642+00:00,0x18F190A0,134,3,2,1,225,0,0,0,1,,FORWARD,normal
1134,113.4,2026-04-22T02:44:26.449827+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1134,113.4,2026-04-22T02:44:26.449827+00:00,0x18F182A0,12,31,119,126,0,0,0,0,1,,FORWARD,normal
1134,113.4,2026-04-22T02:44:26.449827+00:00,0x18F183A0,144,1,151,0,241,5,133,3,1,,FORWARD,normal
1134,113.4,2026-04-22T02:44:26.449827+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1134,113.4,2026-04-22T02:44:26.449827+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1134,113.4,2026-04-22T02:44:26.449827+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1134,113.4,2026-04-22T02:44:26.449827+00:00,0x18F190A0,133,3,2,1,225,0,0,0,1,,FORWARD,normal
1135,113.5,2026-04-22T02:44:26.449991+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1135,113.5,2026-04-22T02:44:26.449991+00:00,0x18F182A0,8,30,118,126,0,0,0,0,1,,FORWARD,normal
1135,113.5,2026-04-22T02:44:26.449991+00:00,0x18F183A0,144,1,150,0,229,5,136,3,1,,FORWARD,normal
1135,113.5,2026-04-22T02:44:26.449991+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1135,113.5,2026-04-22T02:44:26.449991+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1135,113.5,2026-04-22T02:44:26.449991+00:00,0x18F189A0,125,0,6,0,0,0,0,0,1,,FORWARD,normal
1135,113.5,2026-04-22T02:44:26.449991+00:00,0x18F190A0,136,3,2,1,225,0,0,0,1,,FORWARD,normal
1136,113.6,2026-04-22T02:44:26.450185+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1136,113.6,2026-04-22T02:44:26.450185+00:00,0x18F182A0,11,31,117,126,0,0,0,0,1,,FORWARD,normal
1136,113.6,2026-04-22T02:44:26.450185+00:00,0x18F183A0,144,1,150,0,231,5,133,3,1,,FORWARD,normal
1136,113.6,2026-04-22T02:44:26.450185+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1136,113.6,2026-04-22T02:44:26.450185+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1136,113.6,2026-04-22T02:44:26.450185+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1136,113.6,2026-04-22T02:44:26.450185+00:00,0x18F190A0,133,3,2,1,225,0,0,0,1,,FORWARD,normal
