timestamp,speed_mps,engine_rpm,gear_state,emergency_stop,brake_pressure_bar,travel_pressure_bar,system_pressure_bar,clamp_pressure_bar,coolant_temp_c,surface_temp_c,exhaust_temp_c,intake_pressure_kpa,hydraulic_oil_temp_c,hydraulic_oil_level_pct,oil_pressure_kpa,diesel_level_cm,water_tank_level_pct,battery_v,total_mileage_km,runtime_min,load_state,methane_pct,co_ppm,intake_temp_c
2026-05-05 15:04:19.478.869,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.35,1,0.0,0.0,0.0
2026-05-05 15:04:19.978.858,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.3666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:20.478.848,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.3666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:20.978.838,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.3833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:21.478.829,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.3833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:21.978.818,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4,1,0.0,0.0,0.0
2026-05-05 15:04:22.478.810,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4,1,0.0,0.0,0.0
2026-05-05 15:04:22.978.796,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4166666666666,1,0.0,0.0,0.0
2026-05-05 15:04:23.478.784,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4166666666666,1,0.0,0.0,0.0
2026-05-05 15:04:23.978.774,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:24.478.766,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:24.978.754,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.45,1,0.0,0.0,0.0
2026-05-05 15:04:25.478.747,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.45,1,0.0,0.0,0.0
2026-05-05 15:04:25.978.736,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:26.478.727,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:26.979.210,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:27.478.705,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.4833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:27.978.698,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.5,1,0.0,0.0,0.0
2026-05-05 15:04:28.478.692,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.16,5.558,588.5,1,0.0,0.0,0.0
2026-05-05 15:04:28.978.681,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.5166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:29.478.668,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.5166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:29.978.655,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.5333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:30.478.645,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.5333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:30.978.634,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.55,1,0.0,0.0,0.0
2026-05-05 15:04:31.478.624,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.55,1,0.0,0.0,0.0
2026-05-05 15:04:31.978.617,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.5666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:32.478.608,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.5666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:32.978.594,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.5833333333334,1,0.0,0.0,0.0
2026-05-05 15:04:33.478.587,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.150000000000002,5.558,588.5833333333334,1,0.0,0.0,0.0
2026-05-05 15:04:33.978.585,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.14,5.558,588.6,1,0.0,0.0,0.0
2026-05-05 15:04:34.478.576,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.14,5.558,588.6,1,0.0,0.0,0.0
2026-05-05 15:04:34.978.562,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.14,5.558,588.6166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:35.478.553,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.14,5.558,588.6166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:35.983.554,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.6333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:36.483.535,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.6333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:36.984.027,0.0,0.0,1,0,2.0,4.0,3.0,3.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.65,1,0.0,0.0,0.0
2026-05-05 15:04:37.483.510,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.65,1,0.0,0.0,0.0
2026-05-05 15:04:37.983.504,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.6666666666666,1,0.0,0.0,0.0
2026-05-05 15:04:38.483.493,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.6666666666666,1,0.0,0.0,0.0
2026-05-05 15:04:38.983.490,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.6833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:39.483.480,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.6833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:39.983.468,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7,1,0.0,0.0,0.0
2026-05-05 15:04:40.483.460,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7,1,0.0,0.0,0.0
2026-05-05 15:04:40.983.450,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:41.483.440,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:41.983.423,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:42.483.414,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:42.983.408,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.75,1,0.0,0.0,0.0
2026-05-05 15:04:43.483.399,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.75,1,0.0,0.0,0.0
2026-05-05 15:04:43.983.390,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:44.483.380,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:44.983.369,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:45.483.359,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.7833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:45.983.350,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.8,1,0.0,0.0,0.0
2026-05-05 15:04:46.483.339,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,49.0,26.13,5.558,588.8,1,0.0,0.0,0.0
2026-05-05 15:04:46.983.325,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.8166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:47.483.314,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.8166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:47.983.305,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.8333333333334,1,0.0,0.0,0.0
2026-05-05 15:04:48.483.296,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.8333333333334,1,0.0,0.0,0.0
2026-05-05 15:04:48.983.287,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.13,5.558,588.85,1,0.0,0.0,0.0
2026-05-05 15:04:49.483.276,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.11,5.558,588.85,1,0.0,0.0,0.0
2026-05-05 15:04:49.983.763,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.11,5.558,588.8666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:50.483.263,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.8666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:50.983.249,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.8833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:51.483.239,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.8833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:51.983.232,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9,1,0.0,0.0,0.0
2026-05-05 15:04:52.483.222,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9,1,0.0,0.0,0.0
2026-05-05 15:04:52.983.212,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9166666666666,1,0.0,0.0,0.0
2026-05-05 15:04:53.483.205,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9166666666666,1,0.0,0.0,0.0
2026-05-05 15:04:53.983.189,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:54.483.180,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9333333333333,1,0.0,0.0,0.0
2026-05-05 15:04:54.983.176,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.95,1,0.0,0.0,0.0
2026-05-05 15:04:55.483.163,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.95,1,0.0,0.0,0.0
2026-05-05 15:04:55.983.158,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:56.483.147,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9666666666667,1,0.0,0.0,0.0
2026-05-05 15:04:56.983.135,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:57.483.123,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,588.9833333333333,1,0.0,0.0,0.0
2026-05-05 15:04:57.983.111,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0,1,0.0,0.0,0.0
2026-05-05 15:04:58.483.100,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0,1,0.0,0.0,0.0
2026-05-05 15:04:58.983.095,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:59.483.084,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0166666666667,1,0.0,0.0,0.0
2026-05-05 15:04:59.983.071,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0333333333333,1,0.0,0.0,0.0
2026-05-05 15:05:00.483.063,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0333333333333,1,0.0,0.0,0.0
2026-05-05 15:05:00.983.057,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.05,1,0.0,0.0,0.0
2026-05-05 15:05:01.483.047,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.05,1,0.0,0.0,0.0
2026-05-05 15:05:01.983.032,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0666666666667,1,0.0,0.0,0.0
2026-05-05 15:05:02.483.022,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0666666666667,1,0.0,0.0,0.0
2026-05-05 15:05:02.983.010,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0833333333334,1,0.0,0.0,0.0
2026-05-05 15:05:03.483.000,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.0833333333334,1,0.0,0.0,0.0
2026-05-05 15:05:03.982.987,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.1,1,0.0,0.0,0.0
2026-05-05 15:05:04.483.469,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.1,1,0.0,0.0,0.0
2026-05-05 15:05:04.982.972,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.1166666666667,1,0.0,0.0,0.0
2026-05-05 15:05:05.482.966,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,41.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.1166666666667,1,0.0,0.0,0.0
2026-05-05 15:05:05.982.950,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.1333333333333,1,0.0,0.0,0.0
2026-05-05 15:05:06.482.937,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.1333333333333,1,0.0,0.0,0.0
2026-05-05 15:05:06.982.931,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,209.0,40.0,81.0,0.0,54.0,50.0,26.1,5.558,589.15,1,0.0,0.0,0.0
2026-05-05 15:05:07.482.924,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.15,1,0.0,0.0,0.0
2026-05-05 15:05:07.982.913,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.1666666666666,1,0.0,0.0,0.0
2026-05-05 15:05:08.482.903,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.1666666666666,1,0.0,0.0,0.0
2026-05-05 15:05:08.982.887,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.1833333333333,1,0.0,0.0,0.0
2026-05-05 15:05:09.492.878,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.1833333333333,1,0.0,0.0,0.0
2026-05-05 15:05:09.992.871,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2,1,0.0,0.0,0.0
2026-05-05 15:05:10.492.868,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2,1,0.0,0.0,0.0
2026-05-05 15:05:10.992.846,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2166666666667,1,0.0,0.0,0.0
2026-05-05 15:05:11.492.836,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2166666666667,1,0.0,0.0,0.0
2026-05-05 15:05:11.992.826,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2333333333333,1,0.0,0.0,0.0
2026-05-05 15:05:12.492.819,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2333333333333,1,0.0,0.0,0.0
2026-05-05 15:05:12.993.302,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.25,1,0.0,0.0,0.0
2026-05-05 15:05:13.492.796,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,209.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.25,1,0.0,0.0,0.0
2026-05-05 15:05:13.992.791,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,209.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2666666666667,1,0.0,0.0,0.0
2026-05-05 15:05:14.492.781,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2666666666667,1,0.0,0.0,0.0
2026-05-05 15:05:14.992.767,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2833333333333,1,0.0,0.0,0.0
2026-05-05 15:05:15.492.761,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.2833333333333,1,0.0,0.0,0.0
2026-05-05 15:05:15.992.752,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3,1,0.0,0.0,0.0
2026-05-05 15:05:16.492.740,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3,1,0.0,0.0,0.0
2026-05-05 15:05:16.992.741,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3166666666667,1,0.0,0.0,0.0
2026-05-05 15:05:17.492.733,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3166666666667,1,0.0,0.0,0.0
2026-05-05 15:05:17.992.721,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,49.0,26.09,5.558,589.3333333333334,1,0.0,0.0,0.0
2026-05-05 15:05:18.492.709,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3333333333334,1,0.0,0.0,0.0
2026-05-05 15:05:18.992.694,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.35,1,0.0,0.0,0.0
2026-05-05 15:05:19.492.684,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.35,1,0.0,0.0,0.0
2026-05-05 15:05:19.992.673,0.0,0.0,1,0,2.0,4.0,2.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3666666666667,1,0.0,0.0,0.0
2026-05-05 15:05:20.492.657,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3666666666667,1,0.0,0.0,0.0
2026-05-05 15:05:20.992.649,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3833333333333,1,0.0,0.0,0.0
2026-05-05 15:05:21.492.640,0.0,0.0,1,0,2.0,4.0,3.0,4.0,61.0,54.0,40.0,210.0,40.0,81.0,0.0,54.0,50.0,26.09,5.558,589.3833333333333,1,0.0,0.0,0.0
